sessionID,TARGET
SESSION_252404,1.1163239264868978
SESSION_252405,0.9642636128337738
SESSION_252406,1.007579578118603
SESSION_252407,2.1242228598624893
SESSION_252408,0.9692437554445932
SESSION_252409,1.007579578118603
SESSION_252410,3.033076195418303
SESSION_252411,1.1597362102039726
SESSION_252412,11.074708782790433
SESSION_252413,1.0253247354200647
SESSION_252414,2.459787494889489
SESSION_252415,6.35973644723223
SESSION_252416,0.9437176681282331
SESSION_252417,2.245432774020963
SESSION_252418,1.153489083965317
SESSION_252419,3.6161349191819796
SESSION_252420,1.978046781107984
SESSION_252421,3.0768398170939086
SESSION_252422,1.0130828676571735
SESSION_252423,0.9643053323735522
SESSION_252424,3.11823261976554
SESSION_252425,1.010128979628926
SESSION_252426,3.0496258825850653
SESSION_252427,3.2145300895640543
SESSION_252428,14.889746454978235
SESSION_252429,0.9501844851432852
SESSION_252430,0.8513649692901533
SESSION_252431,1.097997139826699
SESSION_252432,7.9348201238902165
SESSION_252433,12.330885521873745
SESSION_252434,27.228413134350237
SESSION_252435,2.339179887307166
SESSION_252436,2.9175175423670265
SESSION_252437,39.9577013811439
SESSION_252438,2.60435356425923
SESSION_252439,13.351593285509278
SESSION_252440,1.613102498598055
SESSION_252441,0.9798656785000133
SESSION_252442,3.445720154372366
SESSION_252443,1.0313012008456193
SESSION_252444,1.0020754145846382
SESSION_252445,3.6518960926963513
SESSION_252446,4.5130501064389295
SESSION_252447,1.044696662207075
SESSION_252448,2.0436668593985807
SESSION_252449,1.0100112743787806
SESSION_252450,1.0165742161578635
SESSION_252451,0.9606638072932716
SESSION_252452,6.532918273701527
SESSION_252453,1.007579578118603
SESSION_252454,3.588257828090667
SESSION_252455,0.9873001926870137
SESSION_252456,5.261559915878522
SESSION_252457,11.353358032707451
SESSION_252458,2.6245211654724914
SESSION_252459,4.247998928793912
SESSION_252460,4.481794037802515
SESSION_252461,2.9454677174303296
SESSION_252462,0.9726927312396123
SESSION_252463,4.980941297404231
SESSION_252464,2.954277004843183
SESSION_252465,2.6019497106103473
SESSION_252466,3.740854860467237
SESSION_252467,3.568691475594089
SESSION_252468,5.112527493656596
SESSION_252469,0.968376395918475
SESSION_252470,5.442796528073521
SESSION_252471,1.0088904309414493
SESSION_252472,2.4665383766318847
SESSION_252473,1.0553560899432544
SESSION_252474,2.4670412464191678
SESSION_252475,3.162874127868129
SESSION_252476,5.335230590771502
SESSION_252477,3.707081581397381
SESSION_252478,3.0491684883997756
SESSION_252479,1.0967167003292984
SESSION_252480,2.1806443634806754
SESSION_252481,2.855951471197966
SESSION_252482,12.235584178507503
SESSION_252483,1.0165507131631863
SESSION_252484,4.1487605035077655
SESSION_252485,2.2016488102552447
SESSION_252486,14.430783887994073
SESSION_252487,4.106511899684103
SESSION_252488,1.0116741443782438
SESSION_252489,1.0714388314952297
SESSION_252490,0.9908422240981141
SESSION_252491,4.488812303457072
SESSION_252492,16.102004929807656
SESSION_252493,0.9400200691402838
SESSION_252494,11.344225124909565
SESSION_252495,3.757710274176354
SESSION_252496,3.0243106047792665
SESSION_252497,3.2223159255033558
SESSION_252498,0.9904578444704741
SESSION_252499,2.144641634016537
SESSION_252500,0.9961370182516118
SESSION_252501,8.340811256794623
SESSION_252502,5.321063746777905
SESSION_252503,4.05539066523916
SESSION_252504,0.9753281925779977
SESSION_252505,1.0967167003292984
SESSION_252506,1.0020754145846382
SESSION_252507,4.039342293255946
SESSION_252508,1.0591973247946407
SESSION_252509,20.441345441503906
SESSION_252510,5.229745330930938
SESSION_252511,1.0775823806607874
SESSION_252512,2.7274432429136772
SESSION_252513,1.0391333419122462
SESSION_252514,1.1028232280916321
SESSION_252515,1.0313012008456193
SESSION_252516,4.143867060694449
SESSION_252517,2.5203253672268784
SESSION_252518,0.9513546133122497
SESSION_252519,0.9641650197896268
SESSION_252520,1.015566972190491
SESSION_252521,8.212674820193659
SESSION_252522,0.988053282339433
SESSION_252523,0.9113665226330339
SESSION_252524,5.713900473199049
SESSION_252525,9.6114665337248
SESSION_252526,2.7874974498787566
SESSION_252527,4.919027998340078
SESSION_252528,2.4154109542950803
SESSION_252529,0.9741992666042085
SESSION_252530,21.36299818184014
SESSION_252531,2.5829654492660072
SESSION_252532,0.9815179589240826
SESSION_252533,2.6633168352388443
SESSION_252534,6.559254531352487
SESSION_252535,1.0087299263090128
SESSION_252536,1.1616472737131622
SESSION_252537,1.0212392330485214
SESSION_252538,1.048291555572904
SESSION_252539,7.237937082631708
SESSION_252540,11.80695380288339
SESSION_252541,1.2261417976478035
SESSION_252542,16.083832683880896
SESSION_252543,4.161343343643025
SESSION_252544,3.0861280039388945
SESSION_252545,5.203347605679351
SESSION_252546,7.65671676209473
SESSION_252547,1.0793135395833824
SESSION_252548,9.127911240271274
SESSION_252549,4.850812320099754
SESSION_252550,2.570292625855043
SESSION_252551,0.9856041054301823
SESSION_252552,5.334901253210729
SESSION_252553,0.9649889845138455
SESSION_252554,11.35410314506191
SESSION_252555,34.68988540076113
SESSION_252556,4.748486842279825
SESSION_252557,16.645131034738107
SESSION_252558,1.0211630384258061
SESSION_252559,0.8494947386219627
SESSION_252560,1.0704668923683727
SESSION_252561,2.7745499675857315
SESSION_252562,2.429924345489252
SESSION_252563,1.004475938150033
SESSION_252564,1.007579578118603
SESSION_252565,10.868347876259818
SESSION_252566,1.1565455316971387
SESSION_252567,0.9573763509325945
SESSION_252568,0.9945000059566493
SESSION_252569,0.9942024669468386
SESSION_252570,1.062080064464097
SESSION_252571,8.993267424516876
SESSION_252572,2.2967770387535804
SESSION_252573,1.0788177185582626
SESSION_252574,3.8822019357267847
SESSION_252575,1.0010565698888456
SESSION_252576,2.1264305162715766
SESSION_252577,1.0130828676571735
SESSION_252578,7.920591907909983
SESSION_252579,6.2564711461306945
SESSION_252580,1.0048688485878943
SESSION_252581,3.7599653311851537
SESSION_252582,3.9452960446459024
SESSION_252583,19.637558279929916
SESSION_252584,3.9313650198899266
SESSION_252585,3.9693188888935436
SESSION_252586,0.844176197362978
SESSION_252587,3.3019784807137205
SESSION_252588,1.0012182525173072
SESSION_252589,1.0297828038831702
SESSION_252590,1.0307321226533022
SESSION_252591,39.11080714904695
SESSION_252592,1.0040673993328753
SESSION_252593,1.0237638139514917
SESSION_252594,0.9804798954776639
SESSION_252595,10.434265460269803
SESSION_252596,11.901827966464483
SESSION_252597,0.9756114442563528
SESSION_252598,0.9655036253614382
SESSION_252599,4.016093825133861
SESSION_252600,1.8090340863821608
SESSION_252601,36.99215314433642
SESSION_252602,0.9642636128337738
SESSION_252603,1.0072989583859382
SESSION_252604,11.25981191973218
SESSION_252605,1.058923501079807
SESSION_252606,27.935478978321868
SESSION_252607,7.838663226732626
SESSION_252608,2.591098726767606
SESSION_252609,0.9358375938896151
SESSION_252610,1.0237638139514917
SESSION_252611,3.3889618402600914
SESSION_252612,0.9458661226043921
SESSION_252613,0.9927013527213777
SESSION_252614,1.0557651062019238
SESSION_252615,8.054723524550607
SESSION_252616,1.0665009413952897
SESSION_252617,1.1981313102562265
SESSION_252618,1.0534488746568043
SESSION_252619,13.591425975461862
SESSION_252620,18.35439535313539
SESSION_252621,2.496948051599719
SESSION_252622,2.583893103993339
SESSION_252623,0.9942024669468386
SESSION_252624,1.0994409408932926
SESSION_252625,0.9942618027316934
SESSION_252626,4.934571382321356
SESSION_252627,0.9655036253614382
SESSION_252628,3.635931789582593
SESSION_252629,3.147043606718447
SESSION_252630,2.091152298014734
SESSION_252631,4.487239041736496
SESSION_252632,3.8112717327524126
SESSION_252633,0.9652793761520244
SESSION_252634,11.25375494756726
SESSION_252635,4.4159293409294795
SESSION_252636,0.9661932467688632
SESSION_252637,0.9942024669468386
SESSION_252638,1.0967167003292984
SESSION_252639,24.400759140939094
SESSION_252640,0.9200632915519336
SESSION_252641,0.9951944316993377
SESSION_252642,1.0120205302798944
SESSION_252643,3.427793751116371
SESSION_252644,2.76308020678059
SESSION_252645,10.284172698579475
SESSION_252646,1.0529078720655165
SESSION_252647,0.9951944316993377
SESSION_252648,0.9814859190231786
SESSION_252649,3.3823724749824544
SESSION_252650,2.528549071746321
SESSION_252651,1.0130828676571735
SESSION_252652,4.1735342489801655
SESSION_252653,0.975250317768654
SESSION_252654,4.402617946956973
SESSION_252655,11.73682600340074
SESSION_252656,3.5896875213411574
SESSION_252657,2.1591224200722268
SESSION_252658,1.0181267226427781
SESSION_252659,3.4902729035386
SESSION_252660,17.232524765190426
SESSION_252661,1.5111884565899394
SESSION_252662,2.5410702818059994
SESSION_252663,10.70970157417798
SESSION_252664,1.9693947984122568
SESSION_252665,1.0649665489919289
SESSION_252666,1.0446651156739382
SESSION_252667,0.9948874290572642
SESSION_252668,0.8813273548259768
SESSION_252669,2.1541896320704534
SESSION_252670,2.967067562905817
SESSION_252671,11.60901117499885
SESSION_252672,2.2661415210233984
SESSION_252673,5.056598245670985
SESSION_252674,0.9606638072932716
SESSION_252675,0.8730524768657428
SESSION_252676,1.0237540006798431
SESSION_252677,4.350090381941293
SESSION_252678,0.9638818642697533
SESSION_252679,0.9798099201234192
SESSION_252680,1.0629602963870828
SESSION_252681,0.9510741793439803
SESSION_252682,3.6432682096684
SESSION_252683,0.9809235381610537
SESSION_252684,1.0237638139514917
SESSION_252685,1.1824099880072914
SESSION_252686,2.7848877853914593
SESSION_252687,2.5801184440155867
SESSION_252688,0.98552469319156
SESSION_252689,5.116930392437014
SESSION_252690,1.007579578118603
SESSION_252691,0.9839474875489906
SESSION_252692,1.080677793335942
SESSION_252693,3.525842741807718
SESSION_252694,4.035290380036979
SESSION_252695,3.596941012962841
SESSION_252696,1.0021274864844294
SESSION_252697,0.9606638072932716
SESSION_252698,13.329511892310219
SESSION_252699,19.987007542255498
SESSION_252700,1.0241062189906396
SESSION_252701,2.5203253672268784
SESSION_252702,1.075337938213425
SESSION_252703,3.8394871422063477
SESSION_252704,4.1801795986018835
SESSION_252705,2.276053609576535
SESSION_252706,0.988053282339433
SESSION_252707,1.0628829357712184
SESSION_252708,0.9598972947887008
SESSION_252709,4.0697163577297655
SESSION_252710,0.9315705494989621
SESSION_252711,2.889456871905457
SESSION_252712,1.0714388314952297
SESSION_252713,5.017176933510499
SESSION_252714,4.469244811631365
SESSION_252715,8.840084112080177
SESSION_252716,0.7304392257073702
SESSION_252717,3.50224792137624
SESSION_252718,1.0812791702692093
SESSION_252719,0.9886827797224216
SESSION_252720,1.0967167003292984
SESSION_252721,1.0459327451085767
SESSION_252722,13.63216816386908
SESSION_252723,4.8481923707048225
SESSION_252724,2.7121068022836656
SESSION_252725,1.0076002002218551
SESSION_252726,3.815184347894932
SESSION_252727,32.32315303967127
SESSION_252728,2.1545651878475924
SESSION_252729,2.7546384482463178
SESSION_252730,2.5120495591290775
SESSION_252731,0.9736250314057937
SESSION_252732,3.271535404247396
SESSION_252733,7.5170097115714976
SESSION_252734,3.866551001988205
SESSION_252735,15.618518557205013
SESSION_252736,2.1563059005834444
SESSION_252737,0.988053282339433
SESSION_252738,1.0529078720655165
SESSION_252739,4.4299629416319
SESSION_252740,1.0442155354273024
SESSION_252741,2.012342068703122
SESSION_252742,15.66534366200218
SESSION_252743,0.9965172165172307
SESSION_252744,1.042343709638895
SESSION_252745,0.9697688145525212
SESSION_252746,6.249815485720383
SESSION_252747,2.855951471197966
SESSION_252748,2.4248919336268795
SESSION_252749,2.776437648301608
SESSION_252750,0.9901023555463397
SESSION_252751,3.0083244900709114
SESSION_252752,8.8311998495961
SESSION_252753,13.70311737926853
SESSION_252754,1.0663777450083578
SESSION_252755,4.940393108241315
SESSION_252756,5.5663793533336765
SESSION_252757,2.2119536925012007
SESSION_252758,1.4862705733827615
SESSION_252759,1.0006864268875888
SESSION_252760,0.9009067248672209
SESSION_252761,9.48727273000565
SESSION_252762,2.7556876241558137
SESSION_252763,2.5751163969752993
SESSION_252764,0.9579542716035792
SESSION_252765,1.0485974417499193
SESSION_252766,3.5555934871357406
SESSION_252767,1.0436420277469036
SESSION_252768,18.65853662298401
SESSION_252769,0.9981633058297197
SESSION_252770,0.9970396119446243
SESSION_252771,1.007579578118603
SESSION_252772,3.5853217547158023
SESSION_252773,2.677389098158457
SESSION_252774,3.571272486940754
SESSION_252775,12.639549511710305
SESSION_252776,1.0253247354200647
SESSION_252777,10.384881732428779
SESSION_252778,2.4884033006928186
SESSION_252779,18.380356549974255
SESSION_252780,9.629436437752371
SESSION_252781,1.063677558886868
SESSION_252782,24.88054043485556
SESSION_252783,0.9652719928509361
SESSION_252784,1.0469082593404226
SESSION_252785,0.881447726573866
SESSION_252786,0.9942024669468386
SESSION_252787,3.674344258882581
SESSION_252788,1.0174011088873698
SESSION_252789,1.078095714500157
SESSION_252790,0.988053282339433
SESSION_252791,3.364646755315112
SESSION_252792,0.9803217014915706
SESSION_252793,0.9659015341862096
SESSION_252794,4.516067477974615
SESSION_252795,1.1589239303758956
SESSION_252796,15.61443331775909
SESSION_252797,0.9850311601621922
SESSION_252798,1.0130828676571735
SESSION_252799,1.0876170857982923
SESSION_252800,0.976322246507511
SESSION_252801,1.0176104266188233
SESSION_252802,0.956333773297235
SESSION_252803,0.9197767984883933
SESSION_252804,0.9490314553639689
SESSION_252805,0.9942024669468386
SESSION_252806,0.970460091723595
SESSION_252807,4.017282637173209
SESSION_252808,0.9606638072932716
SESSION_252809,1.1979995767580633
SESSION_252810,0.9490314553639689
SESSION_252811,3.55312647843433
SESSION_252812,3.2573214814216165
SESSION_252813,4.258606905098102
SESSION_252814,0.9808356853895166
SESSION_252815,17.556591870748456
SESSION_252816,21.78416579828931
SESSION_252817,0.9838545298452335
SESSION_252818,1.0392295677522219
SESSION_252819,0.9606638072932716
SESSION_252820,0.8513649692901533
SESSION_252821,2.766925479721152
SESSION_252822,2.8948580705095823
SESSION_252823,0.9266386740159005
SESSION_252824,3.1620871422523753
SESSION_252825,14.339670914294961
SESSION_252826,6.494824150917382
SESSION_252827,4.567303369103266
SESSION_252828,1.015566972190491
SESSION_252829,2.2530902586425814
SESSION_252830,1.0529078720655165
SESSION_252831,1.2169053254423945
SESSION_252832,4.6859117843817994
SESSION_252833,2.776389046740547
SESSION_252834,2.4082393233737864
SESSION_252835,0.9829470851204416
SESSION_252836,0.8499395972535795
SESSION_252837,1.0116676860425877
SESSION_252838,3.5806800729263357
SESSION_252839,12.11897357911083
SESSION_252840,2.077484637243564
SESSION_252841,0.9353612297310807
SESSION_252842,4.245473557971441
SESSION_252843,4.426225277829256
SESSION_252844,1.0103398042599339
SESSION_252845,1.1408366984170475
SESSION_252846,2.6326534078566795
SESSION_252847,9.092262840458009
SESSION_252848,0.9638075703231954
SESSION_252849,1.0242735701265668
SESSION_252850,3.9771864596166533
SESSION_252851,2.7386345686082336
SESSION_252852,1.0112130341005923
SESSION_252853,0.9942618027316934
SESSION_252854,4.928911295395867
SESSION_252855,3.568691475594089
SESSION_252856,2.1039094165788397
SESSION_252857,0.9756114442563528
SESSION_252858,30.278860896083685
SESSION_252859,4.088405258927274
SESSION_252860,1.035983353741475
SESSION_252861,1.000608196999495
SESSION_252862,0.9166390296971443
SESSION_252863,2.786339430301894
SESSION_252864,0.988053282339433
SESSION_252865,1.0618568105724422
SESSION_252866,0.9109867730848422
SESSION_252867,1.0010472886711068
SESSION_252868,1.0122019504078557
SESSION_252869,1.0549530159466372
SESSION_252870,4.34233813263224
SESSION_252871,5.7788821360725535
SESSION_252872,3.628274341364257
SESSION_252873,0.9678153675819217
SESSION_252874,0.9642636128337738
SESSION_252875,1.033062801737827
SESSION_252876,4.361108151937088
SESSION_252877,3.4503903137891947
SESSION_252878,6.358675006733749
SESSION_252879,3.3547420803623753
SESSION_252880,3.383628399285508
SESSION_252881,2.1323590684529328
SESSION_252882,1.6973733777862345
SESSION_252883,40.41026488026663
SESSION_252884,0.9678153675819217
SESSION_252885,14.661025499169563
SESSION_252886,1.116782881401151
SESSION_252887,4.85561193889273
SESSION_252888,1.0306764485292383
SESSION_252889,4.51552311028598
SESSION_252890,1.0559055305564575
SESSION_252891,0.9967663911587117
SESSION_252892,2.2118030205359807
SESSION_252893,1.3310954485901823
SESSION_252894,1.0241062189906396
SESSION_252895,1.1382869123415902
SESSION_252896,1.0477244135957888
SESSION_252897,0.94992017619255
SESSION_252898,2.5746474658035616
SESSION_252899,1.0112163304000665
SESSION_252900,1.00905537123585
SESSION_252901,5.956765613596649
SESSION_252902,5.136122083379056
SESSION_252903,0.9939050306262138
SESSION_252904,1.0467994756805084
SESSION_252905,10.623467985512232
SESSION_252906,0.9823325991654892
SESSION_252907,4.59531195808365
SESSION_252908,1.0159119211085774
SESSION_252909,0.9745607186726635
SESSION_252910,1.0072643817374285
SESSION_252911,0.842268459439317
SESSION_252912,0.9970925288193864
SESSION_252913,1.0190032932633062
SESSION_252914,1.035837823911113
SESSION_252915,1.068826668346703
SESSION_252916,2.342650017674189
SESSION_252917,1.035837823911113
SESSION_252918,4.994720884019716
SESSION_252919,0.9533118678671726
SESSION_252920,0.9646716021343775
SESSION_252921,0.970460091723595
SESSION_252922,0.8924308493055109
SESSION_252923,4.89261410390312
SESSION_252924,4.904974975301678
SESSION_252925,0.947765505260898
SESSION_252926,0.9655650503500715
SESSION_252927,1.004661134387729
SESSION_252928,1.0340660846269505
SESSION_252929,0.9829439151130721
SESSION_252930,1.2162753654387064
SESSION_252931,2.773214255036067
SESSION_252932,0.9915085044111387
SESSION_252933,5.689655306540536
SESSION_252934,2.0372973445938802
SESSION_252935,5.531997480553287
SESSION_252936,0.9822100975877386
SESSION_252937,1.059579832337044
SESSION_252938,0.9533118678671726
SESSION_252939,0.9606638072932716
SESSION_252940,0.8381959975699793
SESSION_252941,11.312657270710094
SESSION_252942,0.9929245428819917
SESSION_252943,1.0557651062019238
SESSION_252944,0.9737900140654392
SESSION_252945,0.9606638072932716
SESSION_252946,2.4577890692354134
SESSION_252947,0.9896543981050376
SESSION_252948,0.9571056016990709
SESSION_252949,14.716079126185178
SESSION_252950,3.582381182101887
SESSION_252951,0.9841759387629105
SESSION_252952,10.700354791915029
SESSION_252953,0.9805062237602828
SESSION_252954,0.9745607186726635
SESSION_252955,1.1419538665963027
SESSION_252956,5.066234442352717
SESSION_252957,13.027549219996228
SESSION_252958,1.0523110271130207
SESSION_252959,1.15804852357252
SESSION_252960,1.009703841778081
SESSION_252961,4.398518165987442
SESSION_252962,0.951740038861868
SESSION_252963,4.965308696530429
SESSION_252964,13.92204560386997
SESSION_252965,2.682595286422938
SESSION_252966,4.885605154303732
SESSION_252967,1.0442299977390976
SESSION_252968,1.0468017123059297
SESSION_252969,1.1424658917165829
SESSION_252970,3.7261134060452252
SESSION_252971,0.9843385092460792
SESSION_252972,1.029861396300396
SESSION_252973,0.9756114442563528
SESSION_252974,0.9515777522090709
SESSION_252975,1.034902111496947
SESSION_252976,0.9920582271025129
SESSION_252977,1.0237638139514917
SESSION_252978,1.004562042675718
SESSION_252979,1.0168163925392326
SESSION_252980,4.181362688963412
SESSION_252981,3.8606547139544567
SESSION_252982,1.0532813174435303
SESSION_252983,1.0583487946041874
SESSION_252984,0.9795763084330895
SESSION_252985,1.0080842034248407
SESSION_252986,1.090326179385452
SESSION_252987,10.93842139125743
SESSION_252988,0.9847594459101066
SESSION_252989,4.211754522474819
SESSION_252990,1.04591735104004
SESSION_252991,0.9756114442563528
SESSION_252992,11.528805159981802
SESSION_252993,2.403787889047254
SESSION_252994,1.0257407127202267
SESSION_252995,0.9638818642697533
SESSION_252996,1.007579578118603
SESSION_252997,0.9834009261667678
SESSION_252998,10.703088200235033
SESSION_252999,3.6869926873731864
SESSION_253000,2.676917407760967
SESSION_253001,0.9997763007962384
SESSION_253002,2.849982843820898
SESSION_253003,0.9867126220408231
SESSION_253004,3.987004641457727
SESSION_253005,4.219877035269276
SESSION_253006,3.9109635922221275
SESSION_253007,0.9385588703963088
SESSION_253008,2.4679348511455346
SESSION_253009,0.9574847837691558
SESSION_253010,5.238676468562468
SESSION_253011,1.0766415200871227
SESSION_253012,2.411444188499091
SESSION_253013,4.387834646635226
SESSION_253014,7.268141861118689
SESSION_253015,3.1472672145114635
SESSION_253016,1.0561399452186429
SESSION_253017,3.1257094656753157
SESSION_253018,0.9571652659438077
SESSION_253019,0.9468224871813962
SESSION_253020,1.147271872515066
SESSION_253021,14.55166675148875
SESSION_253022,5.046470069339942
SESSION_253023,1.0430676224129307
SESSION_253024,1.0269474980618356
SESSION_253025,1.009703841778081
SESSION_253026,1.033062801737827
SESSION_253027,0.9953724086357414
SESSION_253028,0.9127998324884641
SESSION_253029,1.1126714863496088
SESSION_253030,2.8282620123308493
SESSION_253031,4.858341731653192
SESSION_253032,1.1097178056004955
SESSION_253033,4.097064769566339
SESSION_253034,0.99248308728993
SESSION_253035,7.944647441577881
SESSION_253036,5.377240350941561
SESSION_253037,1.1141025470959858
SESSION_253038,2.89857200587474
SESSION_253039,0.9949014655398503
SESSION_253040,2.762100642988022
SESSION_253041,0.9490314553639689
SESSION_253042,0.9200632915519336
SESSION_253043,0.9839562547609857
SESSION_253044,3.2683983187740324
SESSION_253045,1.0733073117391498
SESSION_253046,13.64565809207175
SESSION_253047,1.097454139035202
SESSION_253048,0.961969039190508
SESSION_253049,1.0694602941553688
SESSION_253050,0.8381959975699793
SESSION_253051,21.09408687741772
SESSION_253052,4.152086087644539
SESSION_253053,2.187584511003486
SESSION_253054,5.628287999440972
SESSION_253055,0.9841767550033369
SESSION_253056,3.4683120951404462
SESSION_253057,0.9713692791644251
SESSION_253058,1.038228883556541
SESSION_253059,4.16981484918482
SESSION_253060,1.0391599224451364
SESSION_253061,0.9585487872050344
SESSION_253062,2.6493494243581184
SESSION_253063,1.0231578984649388
SESSION_253064,1.2285181127947165
SESSION_253065,1.0493913290706778
SESSION_253066,4.117097008804665
SESSION_253067,10.564127032357007
SESSION_253068,1.811667933465308
SESSION_253069,3.0854445664315477
SESSION_253070,1.0163035210420666
SESSION_253071,1.0021274864844294
SESSION_253072,1.0053110660443463
SESSION_253073,0.9951708726037558
SESSION_253074,0.9820394664340517
SESSION_253075,1.0821298973315705
SESSION_253076,1.050034470145628
SESSION_253077,0.9642636128337738
SESSION_253078,0.9849284209701827
SESSION_253079,1.009703841778081
SESSION_253080,5.3989368524864965
SESSION_253081,0.9885200906477785
SESSION_253082,0.9997763007962384
SESSION_253083,1.9520484763344153
SESSION_253084,1.0266305394382473
SESSION_253085,1.0401244386935073
SESSION_253086,0.9638818642697533
SESSION_253087,3.894223202248945
SESSION_253088,4.684341675183445
SESSION_253089,15.356970762661215
SESSION_253090,1.0523593547196928
SESSION_253091,3.219431433015724
SESSION_253092,1.0020754145846382
SESSION_253093,0.989874055124607
SESSION_253094,1.0851378352601628
SESSION_253095,2.709011293696156
SESSION_253096,0.9497621449695841
SESSION_253097,0.9859027675987724
SESSION_253098,1.1366936780423549
SESSION_253099,3.6907749603465905
SESSION_253100,3.273319182539542
SESSION_253101,4.2593745064866875
SESSION_253102,0.9687809514858401
SESSION_253103,1.0165203422826976
SESSION_253104,4.240371944175952
SESSION_253105,2.683178886144087
SESSION_253106,1.0019822609473987
SESSION_253107,1.0666171484718343
SESSION_253108,3.837341018081753
SESSION_253109,1.0181267226427781
SESSION_253110,2.621573362738701
SESSION_253111,1.0967167003292984
SESSION_253112,0.7536475084284411
SESSION_253113,1.259716879806482
SESSION_253114,1.129720008110775
SESSION_253115,3.994487418052948
SESSION_253116,0.9699088212838212
SESSION_253117,4.796233761216423
SESSION_253118,1.1261861109457683
SESSION_253119,1.045821037209139
SESSION_253120,1.0124361622173401
SESSION_253121,0.9830992695349012
SESSION_253122,1.0883595007415856
SESSION_253123,3.875416064322643
SESSION_253124,1.0253558256748998
SESSION_253125,1.162702393081474
SESSION_253126,4.514247276133739
SESSION_253127,1.0788177185582626
SESSION_253128,2.823621872318806
SESSION_253129,1.0566188561175123
SESSION_253130,2.1169555334522268
SESSION_253131,3.284749133590447
SESSION_253132,0.9585487872050344
